Vorname,Name,Straße,Hausnummer,PLZ,Ort,Land,Auftrags_Nummer,Auftrags_Datum,Rechnungs_Nummer,Rechnungs_Liefer_Datum,Artikel-Nr,Produkt-Name,Produkt-Beschreibung,Einzelpreis mit Ust,Menge,Versandart,Versandkosten,Zahlungsart,Ust. % Satz,Ust,Einzelpreis ohne Ust,Warenwert netto,Versandkosten netto,Gesamt Ust,Gesamtbetrag
Enna,Babbel,Behringstraße,9,71579,Spiegelberg,Deutschland,12355715P,13.06.2021,GER659520,16.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Lieferung,3.99,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Niklas,Laaser,KGA Holunderbusch,6,71159,Mötzingen,Deutschland,12355716P,14.06.2021,GER659521,17.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Matthias,Saad,Altheider Straße,12,72516,Scheer,Deutschland,12355717P,15.06.2021,GER659522,18.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Lieferung,3.99,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Annika,Kaatz,Altheider Straße,12,72661,Grafenberg,Deutschland,12355718P,16.06.2021,GER659523,19.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Anouk,Kaboth,Otto-Franke-Straße,98,68799,Reilingen,Deutschland,12355719P,17.06.2021,GER659524,20.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Lieferung,3.99,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Valerio,Jackwerth,Kiehnwerderallee,65,72419,Neufra,Deutschland,12355720P,18.06.2021,GER659525,21.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Curt,Maasberg,Glienicker Weg,61,72202,Nagold,Deutschland,12355721P,19.06.2021,GER659526,22.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Lieferung,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Lasse,Gadringer,Neltestraße,4,72517,Sigmaringendorf,Deutschland,12355722P,20.06.2021,GER659527,23.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Eberhard,Machado,Newtonstraße,1,72379,Hechingen,Deutschland,12355723P,21.06.2021,GER659528,24.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Lieferung,3.99,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Mats,Saado,Büchnerweg,26,72525,Münsingen (Württemberg),Deutschland,12355724P,22.06.2021,GER659529,25.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Aida,Kabelitz,Friedlander Straße,8,68549,Ilvesheim,Deutschland,12355725P,23.06.2021,GER659530,26.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Ari,Lachenmeier,Gellertstraße,9,71706,Markgröningen,Deutschland,12355726P,24.06.2021,GER659531,27.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Radia,Haaser,Thelenstraße,5,68794,Oberhausen-Rheinhausen,Deutschland,12355727P,25.06.2021,GER659532,28.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Jonas,Laas,Hallberger Zeile,23,71155,Altdorf (Kreis Böblingen),Deutschland,12355728P,26.06.2021,GER659533,29.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Liv,Oberg,Lohnauer Steig,65,72299,Wörnersberg,Deutschland,12355729P,27.06.2021,GER659534,30.06.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Lieferung,3.99,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Mae,Eberhardt,Steinbachstraße,5,71549,Auenwald,Deutschland,12355730P,28.06.2021,GER659535,01.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Waltraud,Ibel,Friedenstraße,12,71154,Nufringen,Deutschland,12355731P,29.06.2021,GER659536,02.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Lieferung,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Hasso,Pachnicke,Agavensteig,1,72664,Kohlberg (Württemberg),Deutschland,12355732P,30.06.2021,GER659537,03.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Wilma,Kabadayi,Büchnerweg,26,72666,Neckartailfingen,Deutschland,12355733P,01.07.2021,GER659538,04.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Idil,Gaag,Felsenfest,9,72202,Nagold,Deutschland,12355734P,02.07.2021,GER659539,05.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Marianne,Oberlin,Helbigstraße,8,72469,Meßstetten,Deutschland,12355735P,03.07.2021,GER659540,06.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Jannik,Pacolli,Berberitzenweg,8,72227,Egenhausen,Deutschland,12355736P,04.07.2021,GER659541,07.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Jessika,Dähler,Adlergestell,6,69245,Bammental,Deutschland,12355737P,05.07.2021,GER659542,08.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Lieferung,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Bamika,Abfalter,Wassermannstraße,26,71159,Mötzingen,Deutschland,12355738P,06.07.2021,GER659543,09.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Selbstabholer,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Simone,Kaapke,Hoffmannstraße,26,72655,Altdorf bei Nürtingen,Deutschland,12355739P,07.07.2021,GER659544,10.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Lieferung,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Elena,Abdelhamid,Altheider Straße,5,69242,Mühlhausen (Kraichgau),Deutschland,12355740P,08.07.2021,GER659545,11.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Henryk,Pachernegg,Magnusstraße,6,72655,Altdorf bei Nürtingen,Deutschland,12355741P,09.07.2021,GER659546,12.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Lieferung,3.99,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Ibrahim,Gaba,Hallberger Zeile,47,72221,Haiterbach,Deutschland,12355742P,10.07.2021,GER659547,13.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Gerald,Paatzsch,Newtonstraße,1,72574,Bad Urach,Deutschland,12355743P,11.07.2021,GER659548,14.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Lieferung,3.99,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Alba,Abdi,Freystadter Weg,6,69254,Malsch bei Wiesloch,Deutschland,12355744P,12.07.2021,GER659549,15.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Lia,Oberholzer,Helbigstraße,7,72367,Weilen unter den Rinnen,Deutschland,12355745P,13.07.2021,GER659550,16.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Lieferung,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Alicia,Kabas,Handjerystraße,5,72810,Gomaringen,Deutschland,12355746P,14.07.2021,GER659551,17.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Felicitas,Mache,Thelenstraße,26,72419,Neufra,Deutschland,12355747P,15.07.2021,GER659552,18.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Ava,Abeln,Walther-Nernst-Straße,25,71116,Gärtringen,Deutschland,12355748P,16.07.2021,GER659553,19.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Donald,Macaluso,Steinbachstraße,8,72348,Rosenfeld,Deutschland,12355749P,17.07.2021,GER659554,20.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Doerte,Baatzsch,Carl-Scheele-Straße,8,71546,Aspach bei Backnang,Deutschland,12355750P,18.07.2021,GER659555,21.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Quirin,Bachhuber,Bohrauer Pfad,14,72189,Vöhringen (Württemberg),Deutschland,12355751P,19.07.2021,GER659556,22.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Lieferung,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Rae,Haasen,Stienitzseestraße,9,68789,Sankt Leon-Rot,Deutschland,12355752P,20.07.2021,GER659557,23.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Fabrizia,Machelett,Weerthstraße,6,72475,Bitz,Deutschland,12355753P,21.07.2021,GER659558,24.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Lieferung,3.99,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Silvie,Haban,Erich-Thilo-Straße,5,69198,Schriesheim,Deutschland,12355754P,22.07.2021,GER659559,25.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Hayo,Pachur,Chris-Gueffroy-Allee,65,72793,Pfullingen,Deutschland,12355755P,23.07.2021,GER659560,26.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Lieferung,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Mats,Gaedicke,Gemeinschaftsstraße,6,72539,Pfronstetten,Deutschland,12355756P,24.07.2021,GER659561,27.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Alexandra,Kabiri,Helbigstraße,9,68753,Waghäusel,Deutschland,12355757P,25.07.2021,GER659562,28.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Lieferung,0.0,Bar,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Leon,Labahn,Berberitzenweg,4,71272,Renningen,Deutschland,12355758P,26.07.2021,GER659563,29.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Selbstabholer,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Fritz,Paal,Vogelbeerstraße,47,72519,Veringenstadt,Deutschland,12355759P,27.07.2021,GER659564,30.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Lieferung,3.99,Bar,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Hugo,Pacher,Carl-Scheele-Straße,8,72654,Neckartenzlingen,Deutschland,12355760P,28.07.2021,GER659565,31.07.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Eva,Abazovic,Husstraße,9,68799,Reilingen,Deutschland,12355761P,29.07.2021,GER659566,01.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Lieferung,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Moritz,Gaede,Freystadter Weg,1,72535,Heroldstatt,Deutschland,12355762P,30.07.2021,GER659567,02.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Jörn,Gabl,Heidekampweg,6,72359,Dotternhausen,Deutschland,12355763P,31.07.2021,GER659568,03.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Lieferung,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Hasso,Ebrahim,Bergaustraße,14,72178,Waldachtal,Deutschland,12355764P,01.08.2021,GER659569,04.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Giorgina,Dabisch,KGA Einigkeit II,6,68549,Ilvesheim,Deutschland,12355765P,02.08.2021,GER659570,05.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Lieferung,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Simone,Abdelaziz,Neltestraße,29,69234,Dielheim,Deutschland,12355766P,03.08.2021,GER659571,06.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Kader,Daeweritz,Neltestraße,14,71116,Gärtringen,Deutschland,12355767P,04.08.2021,GER659572,07.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Lieferung,3.99,Bar,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Linus,Bachiri,Florian-Geyer-Straße,14,72213,Altensteig,Deutschland,12355768P,05.08.2021,GER659573,08.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Roland,Qorri,Florian-Geyer-Straße,25,72475,Bitz,Deutschland,12355769P,06.08.2021,GER659574,09.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Lieferung,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Blue,Backer,Friedlander Straße,9,72406,Bisingen,Deutschland,12355770P,07.08.2021,GER659575,10.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Zilla,Ibing,Bärdorfer Zeile,5,71282,Hemmingen (Württemberg),Deutschland,12355771P,08.08.2021,GER659576,11.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Lieferung,0.0,Vorkasse,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Aini,Abedini,Glienicker Weg,9,71083,Herrenberg,Deutschland,12355772P,09.08.2021,GER659577,12.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Selbstabholer,0.0,Bar,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Achim,Bachthaler,Lohnauer Steig,84,72362,Nusplingen,Deutschland,12355773P,10.08.2021,GER659578,13.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Lieferung,0.0,Bar,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Geoffrey,Pabel,Oberspreestraße,23,72581,Dettingen an der Erms,Deutschland,12355774P,11.08.2021,GER659579,14.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Kathleen,Daems,Lohnauer Steig,6,69437,Neckargerach,Deutschland,12355775P,12.08.2021,GER659580,15.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Lieferung,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Daphne,Baaske,Waldstraße,3,71522,Backnang,Deutschland,12355776P,13.08.2021,GER659581,16.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Poppy,Haardt,Dörpfeldstraße,84,72818,Trochtelfingen,Deutschland,12355777P,14.08.2021,GER659582,17.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,2,Lieferung,0.0,Rechnung,0.19,5.572268907563026,29.327731092436974,58.65546218487395,0.0,11.144537815126052,69.8
Siri,Habben,Am Adlergestell,25,69221,Dossenheim,Deutschland,12355778P,15.08.2021,GER659583,18.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,0.0,5.572268907563026,34.9
Jarin,Gabi,Güldenhofer Ufer,5,72358,Dormettingen,Deutschland,12355779P,16.08.2021,GER659584,19.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,1,Lieferung,3.99,PayPal,0.19,5.572268907563026,29.327731092436974,29.327731092436974,3.2319000000000004,6.330368907563026,38.89
Valeska,Iaquinta,Arndtstraße,26,71134,Aidlingen,Deutschland,12355780P,17.08.2021,GER659585,20.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Selbstabholer,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
Luca,Gaebelein,Anna-Seghers-Straße,8,72525,Münsingen (Württemberg),Deutschland,12355781P,18.08.2021,GER659586,21.08.2021,CD815-5-Links,Weltmeister Action CD 815-5 Links,Friseurschere für Linkshänder,34.9,3,Lieferung,0.0,PayPal,0.19,5.572268907563026,29.327731092436974,87.98319327731092,0.0,16.71680672268908,104.69999999999999
